Stay,Price (2 adults/night),Check_in,Check_out,Score,Stars,Address,Reviews,Overall,Link
Siren Flower Hotel,396000,"Mon, Oct 20","Tue, Oct 21",7.9,3,Nha Trang,410,Good,https://www.booking.com/hotel/vn/siren-flower.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=97&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=174143601_387562615_2_0_0_534634&highlighted_blocks=174143601_387562615_2_0_0_534634&matching_block_id=174143601_387562615_2_0_0_534634&sr_pri_blocks=174143601_387562615_2_0_0_534634_26928000&from=searchresults
Azura Hotel,194400,"Mon, Oct 20","Tue, Oct 21",7.9,3,Nha Trang,843,Good,https://www.booking.com/hotel/vn/azura-nhatrang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=98&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=135424201_415833881_2_0_0&highlighted_blocks=135424201_415833881_2_0_0&matching_block_id=135424201_415833881_2_0_0&sr_pri_blocks=135424201_415833881_2_0_0__19440000&from=searchresults
Nha Trang Palace Hotel,1980000,"Mon, Oct 6","Tue, Oct 7",8.6,4,Nha Trang,449,Excellent,https://www.booking.com/hotel/vn/nha-trang-palace.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=99&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=124296102_375650631_2_1_0&highlighted_blocks=124296102_375650631_2_1_0&matching_block_id=124296102_375650631_2_1_0&sr_pri_blocks=124296102_375650631_2_1_0__73260000&from=searchresults
Senkotel Nha Trang Managed by NEST Group,923913,"Mon, Oct 6","Tue, Oct 7",7.8,2,Nha Trang,243,Good,https://www.booking.com/hotel/vn/senko.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=100&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=197232601_381803516_2_10_0_500990&highlighted_blocks=197232601_381803516_2_10_0_500990&matching_block_id=197232601_381803516_2_10_0_500990&sr_pri_blocks=197232601_381803516_2_10_0_500990_26793500&from=searchresults
Sea Pearl Hotel,1035000,"Mon, Oct 6","Tue, Oct 7",8.0,4,Nha Trang,114,Very Good,https://www.booking.com/hotel/vn/sea-pearl-thanh-pho-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=101&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=388588101_421333889_0_1_0&highlighted_blocks=388588101_421333889_0_1_0&matching_block_id=388588101_421333889_0_1_0&sr_pri_blocks=388588101_421333889_0_1_0__72450000&from=searchresults
Lenid Ocean View Hotel,615000,"Mon, Oct 6","Tue, Oct 7",7.4,4,Nha Trang,88,Good,https://www.booking.com/hotel/vn/lenid.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=102&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=309089309_402911468_2_2_0_688930&highlighted_blocks=309089309_402911468_2_2_0_688930&matching_block_id=309089309_402911468_2_2_0_688930&sr_pri_blocks=309089309_402911468_2_2_0_688930_33210000&from=searchresults
MAISON SEAFRONT RESIDENCE Nha Trang,1400000,"Mon, Oct 6","Tue, Oct 7",9.7,0,Nha Trang,27,Exceptional,https://www.booking.com/hotel/vn/sunrise-pearl-beach-homes.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=103&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=1492772802_421601087_2_0_0&highlighted_blocks=1492772802_421601087_2_0_0&matching_block_id=1492772802_421601087_2_0_0&sr_pri_blocks=1492772802_421601087_2_0_0__91000000&from=searchresults
G2P Panorama Nha Trang OceanView Apartments,580000,"Mon, Oct 6","Tue, Oct 7",6.5,3,Nha Trang,33,Review score,https://www.booking.com/hotel/vn/panorama-nha-trang-oceanview-apartments.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=104&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=1270607002_399875571_2_2_0&highlighted_blocks=1270607002_399875571_2_2_0&matching_block_id=1270607002_399875571_2_2_0&sr_pri_blocks=1270607002_399875571_2_2_0__46400000&from=searchresults
Gosia Hotel,725000,"Mon, Oct 20","Tue, Oct 21",8.6,3,Nha Trang,248,Excellent,https://www.booking.com/hotel/vn/gosia.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=105&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=249031503_418151174_2_1_0&highlighted_blocks=249031503_418151174_2_1_0&matching_block_id=249031503_418151174_2_1_0&sr_pri_blocks=249031503_418151174_2_1_0__72500000&from=searchresults
Nha Trang Lodge Hotel,1200000,"Mon, Oct 6","Tue, Oct 7",8.6,4,Nha Trang,468,Excellent,https://www.booking.com/hotel/vn/nha-trang-lodge.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=106&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=26976221_419078189_2_1_0_58107&highlighted_blocks=26976221_419078189_2_1_0_58107&matching_block_id=26976221_419078189_2_1_0_58107&sr_pri_blocks=26976221_419078189_2_1_0_58107_87600000&from=searchresults
CCT Luxury Hotel,396000,"Mon, Oct 20","Tue, Oct 21",7.3,4,Nha Trang,470,Good,https://www.booking.com/hotel/vn/cct.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=107&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=1247882906_404480148_2_42_0_728767&highlighted_blocks=1247882906_404480148_2_42_0_728767&matching_block_id=1247882906_404480148_2_42_0_728767&sr_pri_blocks=1247882906_404480148_2_42_0_728767_26928000&from=searchresults
Liberty Central Nha Trang Hotel,2541000,"Mon, Nov 3","Tue, Nov 4",8.5,4,Nha Trang,268,Very Good,https://www.booking.com/hotel/vn/liberty-central-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=108&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=130644107_415956823_2_1_0&highlighted_blocks=130644107_415956823_2_1_0&matching_block_id=130644107_415956823_2_1_0&sr_pri_blocks=130644107_415956823_2_1_0__96558000&from=searchresults
InterContinental Residences Nha Trang by IHG,2666491,"Mon, Nov 3","Tue, Nov 4",8.7,5,Nha Trang,36,Excellent,https://www.booking.com/hotel/vn/intercontinental-residences-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=109&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493655&all_sr_blocks=985437610_411987411_2_34_0&highlighted_blocks=985437610_411987411_2_34_0&matching_block_id=985437610_411987411_2_34_0&sr_pri_blocks=985437610_411987411_2_34_0__266649100&from=searchresults
Căn hộ Viễn Triều Nha Trang - Thái Hà Apartment,828000,"Mon, Oct 6","Tue, Oct 7",7.4,3,Nha Trang,92,Good,https://www.booking.com/hotel/vn/can-ho-muong-thanh-khanh-hoa-review-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=110&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=992094909_393867482_2_2_0_577493&highlighted_blocks=992094909_393867482_2_2_0_577493&matching_block_id=992094909_393867482_2_2_0_577493&sr_pri_blocks=992094909_393867482_2_2_0_577493_36432000&from=searchresults
Libra Hotel Nha Trang,2200000,"Mon, Oct 6","Tue, Oct 7",8.9,4,Nha Trang,1179,Excellent,https://www.booking.com/hotel/vn/libra-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=111&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=365483708_374664767_0_1_0_741058&highlighted_blocks=365483708_374664767_0_1_0_741058&matching_block_id=365483708_374664767_0_1_0_741058&sr_pri_blocks=365483708_374664767_0_1_0_741058_77000000&from=searchresults
Bonjour Nha Trang Hotel,832500,"Mon, Oct 6","Tue, Oct 7",8.2,4,Nha Trang,173,Very Good,https://www.booking.com/hotel/vn/bonjour-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=112&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=280278901_123746942_2_2_0_823607&highlighted_blocks=280278901_123746942_2_2_0_823607&matching_block_id=280278901_123746942_2_2_0_823607&sr_pri_blocks=280278901_123746942_2_2_0_823607_43290000&from=searchresults
La Vague Hotel,1450001,"Mon, Oct 6","Tue, Oct 7",8.4,4,Nha Trang,432,Very Good,https://www.booking.com/hotel/vn/la-vague.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=113&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=698869501_405476208_0_1_0&highlighted_blocks=698869501_405476208_0_1_0&matching_block_id=698869501_405476208_0_1_0&sr_pri_blocks=698869501_405476208_0_1_0__69600000&from=searchresults
Navada Beach Hotel,3630000,"Mon, Oct 6","Tue, Oct 7",9.0,4,Nha Trang,783,Wonderful,https://www.booking.com/hotel/vn/navada-beach.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=114&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=554217101_397599809_2_1_0&highlighted_blocks=554217101_397599809_2_1_0&matching_block_id=554217101_397599809_2_1_0&sr_pri_blocks=554217101_397599809_2_1_0__105270000&from=searchresults
Le's Cham Hotel,2421000,"Mon, Oct 6","Tue, Oct 7",9.3,4,Nha Trang,350,Wonderful,https://www.booking.com/hotel/vn/le-39-s-cham.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=115&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=446953544_385646830_2_42_0_162802&highlighted_blocks=446953544_385646830_2_42_0_162802&matching_block_id=446953544_385646830_2_42_0_162802&sr_pri_blocks=446953544_385646830_2_42_0_162802_89577000&from=searchresults
The Gold Coast Hotel Nha Trang,551950,"Mon, Oct 6","Tue, Oct 7",8.0,4,Nha Trang,176,Very Good,https://www.booking.com/hotel/vn/khach-san-gold-coast.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=116&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=913432607_419653099_2_0_0&highlighted_blocks=913432607_419653099_2_0_0&matching_block_id=913432607_419653099_2_0_0&sr_pri_blocks=913432607_419653099_2_0_0__52435300&from=searchresults
Seaesta Nha Trang Hotel,2340000,"Mon, Nov 10","Tue, Nov 11",9.0,4,Nha Trang,61,Wonderful,https://www.booking.com/hotel/vn/sen-viet-premium-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-10&checkout=2025-11-11&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=117&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=207648408_384143435_0_1_0&highlighted_blocks=207648408_384143435_0_1_0&matching_block_id=207648408_384143435_0_1_0&sr_pri_blocks=207648408_384143435_0_1_0__152100000&from=searchresults
Ruby Hotel,792000,"Mon, Oct 20","Tue, Oct 21",7.2,4,Nha Trang,194,Good,https://www.booking.com/hotel/vn/ruby-thanh-pho-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=118&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=534037918_226428197_2_1_0_759876&highlighted_blocks=534037918_226428197_2_1_0_759876&matching_block_id=534037918_226428197_2_1_0_759876&sr_pri_blocks=534037918_226428197_2_1_0_759876_53856000&from=searchresults
Majestic Premium Hotel,1170000,"Mon, Oct 6","Tue, Oct 7",8.0,4,Nha Trang,451,Very Good,https://www.booking.com/hotel/vn/majestic-premium.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=119&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=333818717_404320942_2_1_0_683077&highlighted_blocks=333818717_404320942_2_1_0_683077&matching_block_id=333818717_404320942_2_1_0_683077&sr_pri_blocks=333818717_404320942_2_1_0_683077_64350000&from=searchresults
Beach Apartment,945000,"Mon, Oct 6","Tue, Oct 7",7.3,3,Nha Trang,69,Good,https://www.booking.com/hotel/vn/beach-apartment-nha-trang2.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=120&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=1026052601_375353367_4_0_0&highlighted_blocks=1026052601_375353367_4_0_0&matching_block_id=1026052601_375353367_4_0_0&sr_pri_blocks=1026052601_375353367_4_0_0__94500000&from=searchresults
SANDALS ISLAND HOTEL,1040850,"Mon, Oct 6","Tue, Oct 7",8.3,4,Nha Trang,27,Very Good,https://www.booking.com/hotel/vn/sandals-island-nha-trang1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=121&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=1151532034_387951897_0_0_0&highlighted_blocks=1151532034_387951897_0_0_0&matching_block_id=1151532034_387951897_0_0_0&sr_pri_blocks=1151532034_387951897_0_0_0__63491900&from=searchresults
Arise Seaside Hotel,540000,"Mon, Nov 3","Tue, Nov 4",7.6,3,Nha Trang,507,Good,https://www.booking.com/hotel/vn/arise-nha-trang-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=122&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=652400910_361368056_2_42_0_336350&highlighted_blocks=652400910_361368056_2_42_0_336350&matching_block_id=652400910_361368056_2_42_0_336350&sr_pri_blocks=652400910_361368056_2_42_0_336350_27000000&from=searchresults
Galliot Hotel Nha Trang,917000,"Mon, Oct 6","Tue, Oct 7",7.8,4,Nha Trang,358,Good,https://www.booking.com/hotel/vn/galliot.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=123&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=80395506_410829964_2_1_0_1209232&highlighted_blocks=80395506_410829964_2_1_0_1209232&matching_block_id=80395506_410829964_2_1_0_1209232&sr_pri_blocks=80395506_410829964_2_1_0_1209232_55020000&from=searchresults
Bellevue Hotel,558000,"Mon, Oct 6","Tue, Oct 7",8.6,0,Nha Trang,418,Excellent,https://www.booking.com/hotel/vn/bellevue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=124&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=215110303_368299709_2_0_0&highlighted_blocks=215110303_368299709_2_0_0&matching_block_id=215110303_368299709_2_0_0&sr_pri_blocks=215110303_368299709_2_0_0__44640000&from=searchresults
Champa Island Nha Trang - Resort Hotel & Spa,2549000,"Mon, Oct 6","Tue, Oct 7",8.8,5,Nha Trang,279,Excellent,https://www.booking.com/hotel/vn/champa-island-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=125&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493664&all_sr_blocks=135437810_121938657_2_1_0_282781&highlighted_blocks=135437810_121938657_2_1_0_282781&matching_block_id=135437810_121938657_2_1_0_282781&sr_pri_blocks=135437810_121938657_2_1_0_282781_124901000&from=searchresults
