Stay,Price (2 adults/night),Check_in,Check_out,Score,Stars,Address,Reviews,Overall,Link
Familia Hotel,300000,"Mon, Oct 6","Tue, Oct 7",7.9,1,Hue,299,Good,https://www.booking.com/hotel/vn/familia.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=146&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=851783301_352483250_2_0_0&highlighted_blocks=851783301_352483250_2_0_0&matching_block_id=851783301_352483250_2_0_0&sr_pri_blocks=851783301_352483250_2_0_0__30000000&from=searchresults
Poetic Hue Hotel & Spa,328950,"Mon, Oct 6","Tue, Oct 7",7.5,0,Hue,433,Good,https://www.booking.com/hotel/vn/poetic-hue-hostel.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=147&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=206909803_265608274_2_1_0&highlighted_blocks=206909803_265608274_2_1_0&matching_block_id=206909803_265608274_2_1_0&sr_pri_blocks=206909803_265608274_2_1_0__32895000&from=searchresults
Komi House Homestay,650000,"Mon, Oct 6","Tue, Oct 7",8.8,0,Hue,206,Excellent,https://www.booking.com/hotel/vn/komi-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=148&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1128256505_387055371_2_0_0&highlighted_blocks=1128256505_387055371_2_0_0&matching_block_id=1128256505_387055371_2_0_0&sr_pri_blocks=1128256505_387055371_2_0_0__52000000&from=searchresults
Than Thien - Friendly Hotel,398612,"Mon, Oct 6","Tue, Oct 7",8.9,3,Hue,1541,Excellent,https://www.booking.com/hotel/vn/than-thien.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=149&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=0_0_2_1_0&highlighted_blocks=0_0_2_1_0&matching_block_id=0_0_2_1_0&sr_pri_blocks=0_0_2_1_0__39861189&from=searchresults
ChocoHouse,645698,"Mon, Oct 6","Tue, Oct 7",9.3,0,Hue,273,Wonderful,https://www.booking.com/hotel/vn/chocohouse.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=150&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1079945501_0_2_0_0&highlighted_blocks=1079945501_0_2_0_0&matching_block_id=1079945501_0_2_0_0&sr_pri_blocks=1079945501_0_2_0_0__64569847&from=searchresults
MyFa House,550000,"Mon, Oct 6","Tue, Oct 7",8.8,4,Hue,474,Excellent,https://www.booking.com/hotel/vn/myfa-house.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=151&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=654405104_288791467_2_0_0&highlighted_blocks=654405104_288791467_2_0_0&matching_block_id=654405104_288791467_2_0_0&sr_pri_blocks=654405104_288791467_2_0_0__38500000&from=searchresults
Nai House Huế,500000,"Mon, Oct 6","Tue, Oct 7",9.1,0,Hue,28,Wonderful,https://www.booking.com/hotel/vn/nai-homestay-hue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=152&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1180497607_412563479_0_2_0&highlighted_blocks=1180497607_412563479_0_2_0&matching_block_id=1180497607_412563479_0_2_0&sr_pri_blocks=1180497607_412563479_0_2_0__50000000&from=searchresults
Forest Tag Homestay,495000,"Mon, Oct 6","Tue, Oct 7",9.6,0,Hue,66,Exceptional,https://www.booking.com/hotel/vn/forest-tag-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=153&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=652839301_310423791_2_0_0&highlighted_blocks=652839301_310423791_2_0_0&matching_block_id=652839301_310423791_2_0_0&sr_pri_blocks=652839301_310423791_2_0_0__49500000&from=searchresults
Homie Ở Đây,350000,"Mon, Oct 6","Tue, Oct 7",9.3,0,Hue,3,Wonderful,https://www.booking.com/hotel/vn/homie-o-day.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=154&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1479558903_419455345_2_0_0&highlighted_blocks=1479558903_419455345_2_0_0&matching_block_id=1479558903_419455345_2_0_0&sr_pri_blocks=1479558903_419455345_2_0_0__35000000&from=searchresults
Eva Homestay,294500,"Mon, Oct 6","Tue, Oct 7",9.0,4,Hue,536,Wonderful,https://www.booking.com/hotel/vn/eva-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=155&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=378460001_388840605_2_2_0&highlighted_blocks=378460001_388840605_2_2_0&matching_block_id=378460001_388840605_2_2_0&sr_pri_blocks=378460001_388840605_2_2_0__29450000&from=searchresults
Hong Thien Ruby Hotel,323377,"Mon, Oct 6","Tue, Oct 7",9.4,2,Hue,433,Wonderful,https://www.booking.com/hotel/vn/hong-thien-ruby.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=156&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=105896501_0_2_0_0&highlighted_blocks=105896501_0_2_0_0&matching_block_id=105896501_0_2_0_0&sr_pri_blocks=105896501_0_2_0_0__32337720&from=searchresults
The Chill,356400,"Mon, Oct 6","Tue, Oct 7",8.7,0,Hue,107,Excellent,https://www.booking.com/hotel/vn/pink-chill-house.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=157&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=912060701_417963406_0_0_0&highlighted_blocks=912060701_417963406_0_0_0&matching_block_id=912060701_417963406_0_0_0&sr_pri_blocks=912060701_417963406_0_0_0__35640000&from=searchresults
candyinn,715126,"Mon, Oct 6","Tue, Oct 7",9.8,3,Hue,811,Exceptional,https://www.booking.com/hotel/vn/candyinn.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=158&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=401868901_0_2_1_0&highlighted_blocks=401868901_0_2_1_0&matching_block_id=401868901_0_2_1_0&sr_pri_blocks=401868901_0_2_1_0__71512557&from=searchresults
Glory Hue Homestay,412000,"Mon, Oct 6","Tue, Oct 7",9.5,0,Hue,354,Exceptional,https://www.booking.com/hotel/vn/glory-hue-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=159&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1248540003_406347576_2_1_0&highlighted_blocks=1248540003_406347576_2_1_0&matching_block_id=1248540003_406347576_2_1_0&sr_pri_blocks=1248540003_406347576_2_1_0__41200000&from=searchresults
Maison Vu Tri Vien,450000,"Mon, Oct 6","Tue, Oct 7",9.1,0,Hue,433,Wonderful,https://www.booking.com/hotel/vn/maison-vu-tri-vien.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=160&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=129173203_403999431_2_33_0&highlighted_blocks=129173203_403999431_2_33_0&matching_block_id=129173203_403999431_2_33_0&sr_pri_blocks=129173203_403999431_2_33_0__45000000&from=searchresults
AnAn Homestay Huế,375118,"Mon, Oct 6","Tue, Oct 7",9.5,0,Hue,135,Exceptional,https://www.booking.com/hotel/vn/anan-homestay-hue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=161&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=696315002_0_2_0_0&highlighted_blocks=696315002_0_2_0_0&matching_block_id=696315002_0_2_0_0&sr_pri_blocks=696315002_0_2_0_0__37511755&from=searchresults
Glory 2 Hue Homestay,441641,"Mon, Oct 6","Tue, Oct 7",9.4,0,Hue,126,Wonderful,https://www.booking.com/hotel/vn/glory-2-hue-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=162&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1391057201_0_2_0_0&highlighted_blocks=1391057201_0_2_0_0&matching_block_id=1391057201_0_2_0_0&sr_pri_blocks=1391057201_0_2_0_0__44164086&from=searchresults
"Mô Tê Homestay 2 gần Chợ Đông Ba, Cung Đình Hoàng Thành Huế",450000,"Mon, Oct 6","Tue, Oct 7",9.4,3,Hue,93,Wonderful,https://www.booking.com/hotel/vn/mo-te-hue-homestay-2-thanh-pho-hue1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=163&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1262508802_398877573_2_0_0&highlighted_blocks=1262508802_398877573_2_0_0&matching_block_id=1262508802_398877573_2_0_0&sr_pri_blocks=1262508802_398877573_2_0_0__45000000&from=searchresults
Muong Thanh Holiday Hue Hotel,1264207,"Mon, Oct 6","Tue, Oct 7",8.2,4,Hue,214,Very Good,https://www.booking.com/hotel/vn/mercure-hue-gerbera.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=164&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=23588601_0_2_1_0&highlighted_blocks=23588601_0_2_1_0&matching_block_id=23588601_0_2_1_0&sr_pri_blocks=23588601_0_2_1_0__126420685&from=searchresults
Lúa homestay,380000,"Mon, Oct 6","Tue, Oct 7",9.3,0,Hue,10,Wonderful,https://www.booking.com/hotel/vn/lua-homestay-thanh-pho-hue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=165&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1433180202_414872026_2_0_0&highlighted_blocks=1433180202_414872026_2_0_0&matching_block_id=1433180202_414872026_2_0_0&sr_pri_blocks=1433180202_414872026_2_0_0__30400000&from=searchresults
Cherish Hue Hotel,3300000,"Mon, Oct 6","Tue, Oct 7",8.8,4,Hue,791,Excellent,https://www.booking.com/hotel/vn/camellia-hue-47000.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=166&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=24925805_412355282_0_41_0&highlighted_blocks=24925805_412355282_0_41_0&matching_block_id=24925805_412355282_0_41_0&sr_pri_blocks=24925805_412355282_0_41_0__99000000&from=searchresults
DELUXE VILLA,4500000,"Mon, Oct 6","Tue, Oct 7",9.7,4,Hue,28,Exceptional,https://www.booking.com/hotel/vn/deluxe-villa-thanh-pho-hue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=167&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=1170257901_389589286_18_0_0&highlighted_blocks=1170257901_389589286_18_0_0&matching_block_id=1170257901_389589286_18_0_0&sr_pri_blocks=1170257901_389589286_18_0_0__450000000&from=searchresults
"HAPPY HOUSE PREMIER - Căn Hộ 3PN Tiện Nghi , View Đẹp, Trung Tâm, Hồ Bơi&Gym Free",1790000,"Mon, Oct 6","Tue, Oct 7",9.7,4,Hue,95,Exceptional,https://www.booking.com/hotel/vn/happy-house-hue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=168&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=871727501_404766740_6_0_0&highlighted_blocks=871727501_404766740_6_0_0&matching_block_id=871727501_404766740_6_0_0&sr_pri_blocks=871727501_404766740_6_0_0__134250000&from=searchresults
Valentino Homestay Hue,960000,"Mon, Oct 6","Tue, Oct 7",8.8,3,Hue,224,Excellent,https://www.booking.com/hotel/vn/valentino-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=169&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479270&all_sr_blocks=872539701_389896548_2_2_0_1090118&highlighted_blocks=872539701_389896548_2_2_0_1090118&matching_block_id=872539701_389896548_2_2_0_1090118&sr_pri_blocks=872539701_389896548_2_2_0_1090118_45120000&from=searchresults
Mandarin Homestay Hue,650000,"Mon, Oct 6","Tue, Oct 7",8.5,4,Hue,123,Very Good,https://www.booking.com/hotel/vn/spirit-hue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=170&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479279&all_sr_blocks=537003806_287875542_2_41_0&highlighted_blocks=537003806_287875542_2_41_0&matching_block_id=537003806_287875542_2_41_0&sr_pri_blocks=537003806_287875542_2_41_0__52000000&from=searchresults
Núi Homestay Huế,432000,"Mon, Oct 6","Tue, Oct 7",,0,Hue,,Exceptional,https://www.booking.com/hotel/vn/nui-homestay-thanh-pho-hue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=171&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479279&all_sr_blocks=1484308102_419901668_2_0_0&highlighted_blocks=1484308102_419901668_2_0_0&matching_block_id=1484308102_419901668_2_0_0&sr_pri_blocks=1484308102_419901668_2_0_0__34560000&from=searchresults
"Azerai La Residence, Hue",7052854,"Mon, Oct 6","Tue, Oct 7",9.3,5,Hue,229,Wonderful,https://www.booking.com/hotel/vn/azerai-la-residence-hue.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=172&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479279&all_sr_blocks=23592415_121936629_0_33_0&highlighted_blocks=23592415_121936629_0_33_0&matching_block_id=23592415_121936629_0_33_0&sr_pri_blocks=23592415_121936629_0_33_0__458435500&from=searchresults
Ngoc Tung Mini Hotel,247500,"Mon, Oct 6","Tue, Oct 7",7.0,0,Hue,44,Good,https://www.booking.com/hotel/vn/ngoc-tung-mini.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=173&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479279&all_sr_blocks=229786901_130047611_0_2_0&highlighted_blocks=229786901_130047611_0_2_0&matching_block_id=229786901_130047611_0_2_0&sr_pri_blocks=229786901_130047611_0_2_0__24750000&from=searchresults
Le Robinet Homestay,418500,"Mon, Oct 6","Tue, Oct 7",8.8,2,Hue,803,Excellent,https://www.booking.com/hotel/vn/le-robinet-homestay.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=174&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479279&all_sr_blocks=339578901_239026882_2_2_0&highlighted_blocks=339578901_239026882_2_2_0&matching_block_id=339578901_239026882_2_2_0&sr_pri_blocks=339578901_239026882_2_2_0__41850000&from=searchresults
"Tom appartment gym and pool free, Hue",841752,"Mon, Oct 6","Tue, Oct 7",8.7,4,Hue,35,Excellent,https://www.booking.com/hotel/vn/tom-appartment-gym-and-pool-free.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK78OPGBsACAdICJDg2NTdiNzM2LTFhYTYtNDAzNC1hZmUyLWRiYzA1ZDFiZDJlN9gCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3715887&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=175&sr_order=popularity&srpvid=7ee339dd707602b5&srepoch=1759479279&all_sr_blocks=1152064101_387998284_2_0_0&highlighted_blocks=1152064101_387998284_2_0_0&matching_block_id=1152064101_387998284_2_0_0&sr_pri_blocks=1152064101_387998284_2_0_0__84175200&from=searchresults
