Stay,Price (2 adults/night),Check_in,Check_out,Score,Stars,Address,Reviews,Overall,Link
An Presty Ocean View Luxury,"VND 1,200,000","Mon, Oct 6","Tue, Oct 7",N/A,0,Nha Trang,N/A,N/A,https://www.booking.com/hotel/vn/an-presty-ocean-view-luxury.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=306&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493734&all_sr_blocks=1498926702_421576900_2_0_0&highlighted_blocks=1498926702_421576900_2_0_0&matching_block_id=1498926702_421576900_2_0_0&sr_pri_blocks=1498926702_421576900_2_0_0__85200000&from=searchresults
Corgi House Nha Trang 3 - Steps from beach,"VND 564,300","Mon, Oct 6","Tue, Oct 7",Scored 9.4,1,Nha Trang,27 reviews,Wonderful,https://www.booking.com/hotel/vn/corgi-house-homestay-nha-trang-3.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=307&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493734&all_sr_blocks=1434960303_415165591_2_0_0&highlighted_blocks=1434960303_415165591_2_0_0&matching_block_id=1434960303_415165591_2_0_0&sr_pri_blocks=1434960303_415165591_2_0_0__35550900&from=searchresults
CKD Nha Trang hotel,"VND 500,000","Mon, Oct 6","Tue, Oct 7",Scored 7.0,3,Nha Trang,14 reviews,Good,https://www.booking.com/hotel/vn/ckd-nha-trang-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=308&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493734&all_sr_blocks=561419202_213392676_2_0_0&highlighted_blocks=561419202_213392676_2_0_0&matching_block_id=561419202_213392676_2_0_0&sr_pri_blocks=561419202_213392676_2_0_0__50000000&from=searchresults
Hằng Nga Hotel,"VND 306,000","Mon, Oct 6","Tue, Oct 7",Scored 9.0,2,Nha Trang,27 reviews,Wonderful,https://www.booking.com/hotel/vn/hang-nga-nha-trang1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=309&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493734&all_sr_blocks=1391451901_411117815_2_0_0&highlighted_blocks=1391451901_411117815_2_0_0&matching_block_id=1391451901_411117815_2_0_0&sr_pri_blocks=1391451901_411117815_2_0_0__26010000&from=searchresults
Muong Thanh Oceanfront Retreat apartment,"VND 1,140,000","Mon, Oct 6","Tue, Oct 7",Scored 7.5,0,Nha Trang,2 reviews,Good,https://www.booking.com/hotel/vn/the-oceanfront-retreat-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=310&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493734&all_sr_blocks=1461420601_417439370_3_0_0&highlighted_blocks=1461420601_417439370_3_0_0&matching_block_id=1461420601_417439370_3_0_0&sr_pri_blocks=1461420601_417439370_3_0_0__114000000&from=searchresults
Homestay Tuyết Trinh,"VND 270,000","Mon, Nov 3","Tue, Nov 4",Scored 8.9,3,Nha Trang,40 reviews,Excellent,https://www.booking.com/hotel/vn/khach-san-tuyet-trinh.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-03&checkout=2025-11-04&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=311&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493734&all_sr_blocks=923747703_364144133_2_0_0&highlighted_blocks=923747703_364144133_2_0_0&matching_block_id=923747703_364144133_2_0_0&sr_pri_blocks=923747703_364144133_2_0_0__18900000&from=searchresults
Nomad Apartment,"VND 1,090,000","Mon, Oct 6","Tue, Oct 7",Scored 9.2,4,Nha Trang,64 reviews,Wonderful,https://www.booking.com/hotel/vn/nomad-luxury-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=312&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493734&all_sr_blocks=263114103_361037456_4_2_0&highlighted_blocks=263114103_361037456_4_2_0&matching_block_id=263114103_361037456_4_2_0&sr_pri_blocks=263114103_361037456_4_2_0__109000000&from=searchresults
Q Boutique Hotel,"VND 400,000","Mon, Oct 6","Tue, Oct 7",Scored 9.2,0,Nha Trang,88 reviews,Wonderful,https://www.booking.com/hotel/vn/q-boutique.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=313&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493734&all_sr_blocks=998237602_372667119_2_0_0_55682&highlighted_blocks=998237602_372667119_2_0_0_55682&matching_block_id=998237602_372667119_2_0_0_55682&sr_pri_blocks=998237602_372667119_2_0_0_55682_40000000&from=searchresults
Hola Nha Trang hotel,"VND 644,000","Mon, Oct 6","Tue, Oct 7",Scored 10,3,Nha Trang,N/A,Exceptional,https://www.booking.com/hotel/vn/hola-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=314&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=1495336001_421208419_2_2_0&highlighted_blocks=1495336001_421208419_2_2_0&matching_block_id=1495336001_421208419_2_2_0&sr_pri_blocks=1495336001_421208419_2_2_0__38640000&from=searchresults
Nagar Hotel Nha Trang,"VND 1,688,216","Mon, Oct 13","Tue, Oct 14",Scored 8.9,4,Nha Trang,48 reviews,Excellent,https://www.booking.com/hotel/vn/nagar-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-13&checkout=2025-10-14&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=315&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=330745107_418466735_2_1_0&highlighted_blocks=330745107_418466735_2_1_0&matching_block_id=330745107_418466735_2_1_0&sr_pri_blocks=330745107_418466735_2_1_0__118175100&from=searchresults
DGV Tower - Suri House Nha Trang,"VND 750,500","Mon, Oct 6","Tue, Oct 7",Scored 7.9,4,Nha Trang,9 reviews,Good,https://www.booking.com/hotel/vn/seaview-suri-house-apartment-dgv-tower.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=316&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=758242202_344678902_0_0_0&highlighted_blocks=758242202_344678902_0_0_0&matching_block_id=758242202_344678902_0_0_0&sr_pri_blocks=758242202_344678902_0_0_0__75050000&from=searchresults
Venity Villa Nha Trang,"VND 22,800,600","Mon, Oct 20","Tue, Oct 21",Scored 9.7,5,Nha Trang,27 reviews,Exceptional,https://www.booking.com/hotel/vn/villa-venity.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-20&checkout=2025-10-21&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=317&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=377649701_392415409_8_2_0&highlighted_blocks=377649701_392415409_8_2_0&matching_block_id=377649701_392415409_8_2_0&sr_pri_blocks=377649701_392415409_8_2_0__1527640200&from=searchresults
Green Nha Trang,"VND 1,305,000","Mon, Oct 6","Tue, Oct 7",Scored 8.4,3,Nha Trang,89 reviews,Very Good,https://www.booking.com/hotel/vn/green-nha-trang-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=318&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=1276786501_400582265_0_2_0_852453&highlighted_blocks=1276786501_400582265_0_2_0_852453&matching_block_id=1276786501_400582265_0_2_0_852453&sr_pri_blocks=1276786501_400582265_0_2_0_852453_43065000&from=searchresults
Blue Sea 01 Hotel,"VND 297,500","Mon, Oct 6","Tue, Oct 7",Scored 7.0,0,Nha Trang,152 reviews,Good,https://www.booking.com/hotel/vn/blue-sea-01.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=319&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=1191409902_391458188_2_0_0_728241&highlighted_blocks=1191409902_391458188_2_0_0_728241&matching_block_id=1191409902_391458188_2_0_0_728241&sr_pri_blocks=1191409902_391458188_2_0_0_728241_18742500&from=searchresults
TK Nha Trang Hotel,"VND 918,000","Mon, Dec 29","Tue, Dec 30",Scored 7.6,3,Nha Trang,47 reviews,Good,https://www.booking.com/hotel/vn/tk-nha-trang-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-29&checkout=2025-12-30&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=320&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=647846308_388886147_2_41_0&highlighted_blocks=647846308_388886147_2_41_0&matching_block_id=647846308_388886147_2_41_0&sr_pri_blocks=647846308_388886147_2_41_0__66096000&from=searchresults
Emmie Nha Trang Hotel,"VND 292,500","Mon, Oct 6","Tue, Oct 7",Scored 7.9,3,Nha Trang,185 reviews,Good,https://www.booking.com/hotel/vn/emmie-nha-trang-thanh-pho-nha-trang1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=321&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=694131802_319372912_2_0_0&highlighted_blocks=694131802_319372912_2_0_0&matching_block_id=694131802_319372912_2_0_0&sr_pri_blocks=694131802_319372912_2_0_0__29250000&from=searchresults
Center-CozyOcean&Cityview-LargeStudio65m2-Freeswim,"VND 1,200,000","Mon, Oct 6","Tue, Oct 7",N/A,0,Nha Trang,N/A,N/A,https://www.booking.com/hotel/vn/center-cozyocean-amp-cityview-largestudio65m2-freeswim.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=322&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=1495297101_421201113_3_0_0&highlighted_blocks=1495297101_421201113_3_0_0&matching_block_id=1495297101_421201113_3_0_0&sr_pri_blocks=1495297101_421201113_3_0_0__120000000&from=searchresults
Tran Vien Dong Hotel,"VND 1,200,000","Mon, Oct 6","Tue, Oct 7",Scored 8.7,0,Nha Trang,41 reviews,Excellent,https://www.booking.com/hotel/vn/vien-dong-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=323&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=128276012_409025429_2_41_0&highlighted_blocks=128276012_409025429_2_41_0&matching_block_id=128276012_409025429_2_41_0&sr_pri_blocks=128276012_409025429_2_41_0__96000000&from=searchresults
Alibaba,"VND 330,000","Mon, Oct 6","Tue, Oct 7",Scored 8.4,2,Nha Trang,71 reviews,Very Good,https://www.booking.com/hotel/vn/alibaba-thanh-pho-nha-trang1.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=324&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=300158606_266113442_2_0_0&highlighted_blocks=300158606_266113442_2_0_0&matching_block_id=300158606_266113442_2_0_0&sr_pri_blocks=300158606_266113442_2_0_0__33000000&from=searchresults
TITAN HOTEL - Formerly known as Golden Lotus Central Hotel,"VND 420,000","Mon, Oct 6","Tue, Oct 7",Scored 6.8,3,Nha Trang,89 reviews,Review score,https://www.booking.com/hotel/vn/golden-lotus-central.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=325&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=557684301_407319540_2_0_0&highlighted_blocks=557684301_407319540_2_0_0&matching_block_id=557684301_407319540_2_0_0&sr_pri_blocks=557684301_407319540_2_0_0__25200000&from=searchresults
Sea Homes,"VND 1,050,000","Mon, Oct 6","Tue, Oct 7",Scored 8.2,3,Nha Trang,38 reviews,Very Good,https://www.booking.com/hotel/vn/sea-homes.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=326&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=299972907_265002336_6_0_0&highlighted_blocks=299972907_265002336_6_0_0&matching_block_id=299972907_265002336_6_0_0&sr_pri_blocks=299972907_265002336_6_0_0__105000000&from=searchresults
Starlet Hotel,"VND 1,125,000","Mon, Oct 6","Tue, Oct 7",Scored 8.5,3,Nha Trang,43 reviews,Very Good,https://www.booking.com/hotel/vn/starlet.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=327&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=24435003_123745359_2_2_0_903317&highlighted_blocks=24435003_123745359_2_2_0_903317&matching_block_id=24435003_123745359_2_2_0_903317&sr_pri_blocks=24435003_123745359_2_2_0_903317_59625000&from=searchresults
Napoleon Castle Apartment,"VND 650,000","Mon, Dec 15","Tue, Dec 16",Scored 10,0,Nha Trang,N/A,Exceptional,https://www.booking.com/hotel/vn/napoleon-castle-apartment.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-12-15&checkout=2025-12-16&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=328&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=1445628801_416032300_4_0_0&highlighted_blocks=1445628801_416032300_4_0_0&matching_block_id=1445628801_416032300_4_0_0&sr_pri_blocks=1445628801_416032300_4_0_0__55250000&from=searchresults
Nha Trang Căn Hộ View Biển - Sát Biển,"VND 2,159,000","Mon, Oct 6","Tue, Oct 7",N/A,5,Nha Trang,7 external reviews,Excellent 8.9,https://www.booking.com/hotel/vn/nha-trang-can-ho-view-bien.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=329&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=1395500702_420625375_2_0_0&highlighted_blocks=1395500702_420625375_2_0_0&matching_block_id=1395500702_420625375_2_0_0&sr_pri_blocks=1395500702_420625375_2_0_0__215900000&from=searchresults
Golden Sea Hotel,"VND 387,000","Mon, Oct 6","Tue, Oct 7",Scored 8.0,3,Nha Trang,65 reviews,Very Good,https://www.booking.com/hotel/vn/hoang-hai-golden-sea.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=330&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=39831408_380680371_2_0_0&highlighted_blocks=39831408_380680371_2_0_0&matching_block_id=39831408_380680371_2_0_0&sr_pri_blocks=39831408_380680371_2_0_0__38700000&from=searchresults
Ecstasy Hotel,"VND 340,000","Mon, Oct 6","Tue, Oct 7",Scored 8.1,3,Nha Trang,159 reviews,Very Good,https://www.booking.com/hotel/vn/ecstasy.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=331&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=419506104_376182718_2_0_0&highlighted_blocks=419506104_376182718_2_0_0&matching_block_id=419506104_376182718_2_0_0&sr_pri_blocks=419506104_376182718_2_0_0__34000000&from=searchresults
Greenfield Nha Trang Apartments for rent,"VND 399,000","Mon, Nov 10","Tue, Nov 11",Scored 8.7,3,Nha Trang,147 reviews,Excellent,https://www.booking.com/hotel/vn/greenfield-nha-trang-apartments-for-rent.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-11-10&checkout=2025-11-11&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=332&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=220144801_198577692_2_0_0&highlighted_blocks=220144801_198577692_2_0_0&matching_block_id=220144801_198577692_2_0_0&sr_pri_blocks=220144801_198577692_2_0_0__39900000&from=searchresults
Panorama Nha Trang by San Residences,"VND 975,000","Mon, Oct 6","Tue, Oct 7",Scored 7.4,4,Nha Trang,15 reviews,Good,https://www.booking.com/hotel/vn/panorama-bliss-nha-trang.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=333&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=1398587201_411779315_2_0_0&highlighted_blocks=1398587201_411779315_2_0_0&matching_block_id=1398587201_411779315_2_0_0&sr_pri_blocks=1398587201_411779315_2_0_0__73125000&from=searchresults
2BR - Luxury Apt Full Option Ocean View - Marina Suites,"VND 2,200,000","Mon, Oct 6","Tue, Oct 7",N/A,3,Nha Trang,15 external reviews,Exceptional 10,https://www.booking.com/hotel/vn/2br-luxury-apt-full-option-ocean-view-marina-suites.html?label=gen173nr-10CAEoggI46AdIM1gEaPQBiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKO-v7GBsACAdICJDc3MmRkOGViLWU3MzAtNDgwNS04MWFlLTJiMzYxNTZmOGFlYdgCAeACAQ&aid=304142&ucfs=1&arphpl=1&checkin=2025-10-06&checkout=2025-10-07&dest_id=-3723998&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=334&sr_order=popularity&srpvid=7ed955feb8500637&srepoch=1759493743&all_sr_blocks=1224142201_394530953_4_0_0&highlighted_blocks=1224142201_394530953_4_0_0&matching_block_id=1224142201_394530953_4_0_0&sr_pri_blocks=1224142201_394530953_4_0_0__220000000&from=searchresults
